2014 10 23 23 38 52 -34.01 -72.33 36 5 -0.718927
2014 10 24 7 16 41 -34 -72.24 25 4.6 -0.567553
2014 10 25 17 5 17 -34.04 -72.16 30 4.6 -0.235588
2014 10 26 2 52 53 -20.57 -70.55 45 4.7 -0.75124
2014 10 31 2 46 43 -19.39 -69.2 113 4.7 -0.621387
2014 11 3 4 28 14 -21.62 -69.51 80 4.6 -0.20141
2014 11 4 11 44 51 -41.23 -73.83 25 4.9 -0.690776
2014 11 10 11 38 59 -21.63 -68.72 111 5.6 -0.858556
2014 11 16 10 55 10 -20.81 -69.95 45 4 -0.142959
2014 11 17 0 33 46 -32.96 -70.6 86 5.1 -0.651558
2014 11 22 6 27 39 -40.77 -73.13 64 4 -0.533297
2014 11 22 6 50 55 -20.03 -71.12 16 4.9 -0.773341
2014 11 24 19 23 46 -20.09 -69.23 98 4.9 -0.664452
2014 11 25 8 55 0 -20.54 -68.76 111 5 0
2014 11 28 8 22 8 -30.31 -71.39 52 4.4 -0.112061
2014 11 28 20 55 36 -30.94 -71.46 80 4.2 -0.503778
2014 11 29 13 30 17 -29.78 -71.28 60 4.8 -0.238496
2014 11 29 14 18 10 -19.95 -71.13 30 5.1 -0.140588
2014 11 29 20 19 44 -19.92 -71.04 35 4.3 -0.619369
2014 11 30 8 46 36 -19.18 -69.39 99 4.1 -0.518807
2014 12 2 3 56 47 -20.28 -71.06 33 4.6 -0.661413
2014 12 3 9 38 37 -22.61 -70.2 70 5.2 -0.527066
2014 12 9 20 37 11 -36.96 -72.76 36 4.1 -0.151182
2014 12 12 12 35 32 -19.85 -70.92 34 5.4 -0.451213
2014 12 16 4 43 48 -20.47 -68.96 99 4.7 -0.696056
2014 12 17 8 52 39 -21.9 -69.91 57 4.1 -0.55786
2014 12 18 6 24 38 -20.38 -68.87 103 5.2 -0.551764
2014 12 19 11 56 36 -21.65 -70.36 38 4.2 -0.511654
2014 12 21 12 36 56 -35.74 -71.7 83 4.7 -0.781032
2014 12 21 17 31 39 -32.57 -71.68 30 4.2 -0.544085
2014 12 25 22 11 33 -30.89 -71.58 68 4.2 -0.461023
2014 12 27 22 6 7 -30.17 -71.47 32 4.6 -0.0979432
2014 12 28 18 14 25 -19.88 -68.89 114 4.9 -0.362897
2014 12 31 5 19 21 -19.14 -69.12 117 4.5 -0.303819
2015 1 1 21 8 22 -31.07 -71.35 61 4.9 -0.308339
2015 1 7 13 35 1 -32.79 -71.69 20 4.2 -0.0139489
2015 1 9 11 48 29 -20.4 -69.03 110 5.2 -0.420107
2015 1 9 18 35 1 -34.23 -72.45 40 4.7 -0.0138026
2015 1 10 17 55 3 -21.63 -68.66 110 5.3 -0.0436936
2015 1 11 11 16 35 -31.45 -71.62 46 4 -0.48869
2015 1 13 14 34 26 -33.59 -70.33 113 4.3 -0.369686
2015 1 13 15 12 12 -33.33 -70.64 90 4.2 -0.169875
2015 1 14 21 57 49 -22.39 -70.22 71 4.4 -0.697807
2015 1 15 5 19 45 -33.68 -71.1 68 4.8 -0.632911
2015 1 18 3 59 59 -32.7 -71.7 26 4.9 -0.822873
2015 1 20 17 34 43 -23.41 -70.46 47 5.2 -0.610275
2015 1 21 17 33 38 -29.8 -71.25 60 4.1 -0.533333
2015 1 22 16 15 37 -22.99 -70.22 48 4.5 -0.526915
2015 1 23 1 25 39 -29.84 -71.46 64 4.4 -0.54576
2015 1 23 14 12 29 -18.12 -69.47 120 5 -0.417446
2015 1 25 8 47 5 -34.76 -71.81 43 5.2 -0.0696282
2015 1 29 0 8 11 -31.57 -70.55 116 4.9 -0.155918
2015 2 2 10 49 49 -32 -67.53 148 6.4 -0.725603
2015 2 2 15 22 12 -22.27 -70.8 40 5 -0.169492
2015 2 4 1 45 6 -29.41 -70.63 83 4.1 -0.0849497
2015 2 4 13 9 5 -29.38 -71.01 79 4.3 -0.0704126
2015 2 4 13 37 55 -21.21 -69.4 75 4.2 -0.792507
2015 2 8 6 4 16 -22.65 -70.4 42 4.1 -0.227273
2015 2 10 13 33 7 -19.75 -69.29 98 4.1 -0.101025
